	param_regressor__regressor__C	param_regressor__regressor__epsilon	param_regressor__regressor__gamma	param_regressor__regressor__kernel	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
149	0.12690531246426065	0.26505119707091673	0.010311856623770651	poly	-2.782271039513399	-2.5334789771757555	-5.438627873869805	-3.051412642031445	-2.9694248372869514	-3.355043073975471	1.0569062257960398	62
150	1.1847122839519129	0.29699067188959416	0.22097035266326848	rbf	-3.3868354503588667	-3.408993009851818	-5.439097564835834	-3.9866624652883416	-3.800707987162834	-4.004459295499538	0.7531344631721707	112
151	0.7309558004931768	0.21952940487510708	0.05279737489836261	poly	-2.7756522911881443	-2.516787183136596	-5.438293093852563	-3.0368196207073646	-2.952931726831892	-3.3440967831433115	1.0621353829262523	60
152	0.30534898802262744	0.12258823124104723	0.001399667108625718	poly	-3.1460387739567244	-3.145147541541338	-5.460988646574093	-3.5991993633882235	-3.492707842441411	-3.7688164335803584	0.8654787811671506	94
153	0.1787263306017437	0.015660654419641967	0.007131865603604433	rbf	-3.489405660677543	-3.5391890901759897	-5.506786328610137	-4.117979642657656	-3.9207039400491026	-4.114812932434085	0.73454139815019	155
154	5.313832699464188	0.6456684104719218	0.18475472146479818	rbf	-3.338473233421392	-3.3204262709697216	-5.411781838166563	-3.890934671206248	-3.7227392305148057	-3.936871048855746	0.7695984059940054	100
155	0.795510193324947	2.4795912660311843	0.6805438525560816	rbf	-5.802374554134108	-5.353747231421837	-6.377512214158339	-5.417339495660544	-5.648037171602706	-5.719802133395506	0.3660685190587552	172
156	6.517405663049357	0.002056217370191277	0.7432890977057593	rbf	-3.40142284462975	-3.4305293113343174	-5.448494803985184	-4.00858627739881	-3.820379570355781	-4.021882561540768	0.7497561822032281	124
157	2.9852671531269968	0.7443821589533264	1.3357705342380355	poly	-2.911779634082982	-2.7417898076178653	-5.452592556827673	-3.235209369529252	-3.175630329542286	-3.5034003395200117	0.9908355602464235	73
158	0.5977737518041003	4.400433447596527	0.015205092407264779	poly	-6.831716546749993	-6.580379124508874	-6.377512214158339	-6.711456882101414	-6.793151174510289	-6.658843188405783	0.16492165431815523	188
159	3.675593833939062	0.001840228601132055	0.007906851036977934	poly	-2.7557846355640896	-2.440706819650954	-5.438393265704734	-2.9744995312049105	-2.8797066336497377	-3.2978181771548853	1.085343646843991	19
